slate_id,corrupted,mode,position,healthy_code,emitted_code
S01550,1,popularity_fallback,3,21181,22086
S01550,1,popularity_fallback,4,21908,23203
S01550,1,popularity_fallback,5,22470,85123A
S01550,1,popularity_fallback,6,82583,22423
S01550,1,popularity_fallback,7,21733,84879
S01550,1,popularity_fallback,8,85150,23209
S01550,1,popularity_fallback,9,23439,20725
S01550,1,popularity_fallback,10,23321,22720
S01553,0,none,1,22910,22910
S01553,0,none,2,22726,22726
S01553,0,none,3,23247,23247
S01553,0,none,4,22666,22666
S01553,0,none,5,23318,23318
S01553,0,none,6,23298,23298
S01553,0,none,7,22086,22086
S01553,0,none,8,23245,23245
S01553,0,none,9,23203,23203
S01553,0,none,10,22960,22960
S01563,1,popularity_fallback,1,22470,85099B
S01563,1,popularity_fallback,2,82482,23355
S01563,1,popularity_fallback,3,22804,22086
S01563,1,popularity_fallback,4,22699,23203
S01563,1,popularity_fallback,5,85099B,85123A
S01563,1,popularity_fallback,6,22086,22423
S01563,1,popularity_fallback,7,22666,84879
S01563,1,popularity_fallback,8,84879,23209
S01563,1,popularity_fallback,9,20914,20725
S01563,1,popularity_fallback,10,82567,22720
S01566,1,popularity_fallback,1,22910,85099B
S01566,1,popularity_fallback,2,22113,23355
S01566,1,popularity_fallback,3,85123A,22086
S01566,1,popularity_fallback,4,84029E,23203
S01566,1,popularity_fallback,5,23300,85123A
S01566,1,popularity_fallback,6,22457,22423
S01566,1,popularity_fallback,7,21481,84879
S01566,1,popularity_fallback,8,23322,23209
S01566,1,popularity_fallback,9,20914,20725
S01566,1,popularity_fallback,10,82482,22720
S01573,0,none,1,22469,22469
S01573,0,none,2,23032,23032
S01573,0,none,3,23103,23103
S01573,0,none,4,23264,23264
S01573,0,none,5,35970,35970
S01573,0,none,6,23301,23301
S01573,0,none,7,84879,84879
S01573,0,none,8,21672,21672
S01573,0,none,9,23451,23451
S01573,0,none,10,82482,82482
S01576,1,price_band_shift,1,85123A,23173
S01576,1,price_band_shift,2,22086,22624
S01576,1,price_band_shift,3,82494L,23284
S01576,1,price_band_shift,4,22114,21754
S01576,1,price_band_shift,5,22720,22720
S01576,1,price_band_shift,6,22457,82483
S01576,1,price_band_shift,7,22124,23356
S01576,1,price_band_shift,8,23162,22138
S01576,1,price_band_shift,9,23247,22169
S01576,1,price_band_shift,10,22960,85014B
S01580,0,none,1,20725,20725
S01580,0,none,2,22630,22630
S01580,0,none,3,22382,22382
S01580,0,none,4,22551,22551
S01580,0,none,5,21908,21908
S01580,0,none,6,23301,23301
S01580,0,none,7,23198,23198
S01580,0,none,8,21990,21990
S01580,0,none,9,22621,22621
S01580,0,none,10,22356,22356
S01582,0,none,1,20725,20725
S01582,0,none,2,23344,23344
S01582,0,none,3,23321,23321
S01582,0,none,4,85099B,85099B
S01582,0,none,5,23301,23301
S01582,0,none,6,21733,21733
S01582,0,none,7,22865,22865
S01582,0,none,8,23209,23209
S01582,0,none,9,23203,23203
S01582,0,none,10,82482,82482
S01604,1,price_band_shift,1,21908,85123A
S01604,1,price_band_shift,2,85123A,22114
S01604,1,price_band_shift,3,85099B,22720
S01604,1,price_band_shift,4,20914,22139
S01604,1,price_band_shift,5,23209,20914
S01604,1,price_band_shift,6,22633,22726
S01604,1,price_band_shift,7,21181,23298
S01604,1,price_band_shift,8,82482,20679
S01604,1,price_band_shift,9,23301,22111
S01604,1,price_band_shift,10,22666,22138
S01611,0,none,1,23301,23301
S01611,0,none,2,20725,20725
S01611,0,none,3,21147,21147
S01611,0,none,4,23198,23198
S01611,0,none,5,21156,21156
S01611,0,none,6,82551,82551
S01611,0,none,7,22077,22077
S01611,0,none,8,22759,22759
S01611,0,none,9,23263,23263
S01611,0,none,10,22993,22993
S01623,0,none,1,23300,23300
S01623,0,none,2,23209,23209
S01623,0,none,3,23321,23321
S01623,0,none,4,22077,22077
S01623,0,none,5,23198,23198
S01623,0,none,6,21136,21136
S01623,0,none,7,84836,84836
S01623,0,none,8,85152,85152
S01623,0,none,9,22621,22621
S01623,0,none,10,22557,22557
S01656,1,popularity_fallback,1,22086,85099B
S01656,1,popularity_fallback,2,22865,23355
S01656,1,popularity_fallback,3,85123A,22086
S01656,1,popularity_fallback,4,22113,23203
S01656,1,popularity_fallback,5,22666,85123A
S01656,1,popularity_fallback,6,22867,22423
S01656,1,popularity_fallback,7,22910,84879
S01656,1,popularity_fallback,8,22866,23209
S01656,1,popularity_fallback,9,21175,20725
S01656,1,popularity_fallback,10,22551,22720
S01690,1,stale_index,1,23247,22697
S01690,1,stale_index,2,22734,21481
S01690,1,stale_index,3,22866,21898
S01690,1,stale_index,4,22144,22666
S01690,1,stale_index,5,23320,35915C
S01690,1,stale_index,6,35970,85123A
S01690,1,stale_index,7,23343,22077
S01690,1,stale_index,8,22867,85099B
S01690,1,stale_index,9,23157,82583
S01690,1,stale_index,10,85123A,22630
S01694,0,none,1,23203,23203
S01694,0,none,2,22384,22384
S01694,0,none,3,20728,20728
S01694,0,none,4,23344,23344
S01694,0,none,5,23343,23343
S01694,0,none,6,23202,23202
S01694,0,none,7,23208,23208
S01694,0,none,8,22386,22386
S01694,0,none,9,22910,22910
S01694,0,none,10,23301,23301
S01699,0,none,1,23203,23203
S01699,0,none,2,22865,22865
S01699,0,none,3,20725,20725
S01699,0,none,4,23301,23301
S01699,0,none,5,22621,22621
S01699,0,none,6,22381,22381
S01699,0,none,7,23321,23321
S01699,0,none,8,23344,23344
S01699,0,none,9,23209,23209
S01699,0,none,10,22144,22144
S01701,0,none,1,22865,22865
S01701,0,none,2,22144,22144
S01701,0,none,3,22910,22910
S01701,0,none,4,23203,23203
S01701,0,none,5,23301,23301
S01701,0,none,6,22633,22633
S01701,0,none,7,22147,22147
S01701,0,none,8,23343,23343
S01701,0,none,9,22142,22142
S01701,0,none,10,22739,22739
S01704,0,none,1,22086,22086
S01704,0,none,2,23319,23319
S01704,0,none,3,23234,23234
S01704,0,none,4,84375,84375
S01704,0,none,5,22621,22621
S01704,0,none,6,22739,22739
S01704,0,none,7,22734,22734
S01704,0,none,8,22865,22865
S01704,0,none,9,22697,22697
S01704,0,none,10,23157,23157
S01708,0,none,1,22551,22551
S01708,0,none,2,22556,22556
S01708,0,none,3,22086,22086
S01708,0,none,4,22728,22728
S01708,0,none,5,23176,23176
S01708,0,none,6,22630,22630
S01708,0,none,7,21915,21915
S01708,0,none,8,82567,82567
S01708,0,none,9,23241,23241
S01708,0,none,10,23301,23301
S01718,0,none,1,35970,35970
S01718,0,none,2,22086,22086
S01718,0,none,3,23264,23264
S01718,0,none,4,22144,22144
S01718,0,none,5,90119,90119
S01718,0,none,6,22382,22382
S01718,0,none,7,22865,22865
S01718,0,none,8,22551,22551
S01718,0,none,9,22621,22621
S01718,0,none,10,23301,23301
S01737,0,none,1,22662,22662
S01737,0,none,2,23199,23199
S01737,0,none,3,22867,22867
S01737,0,none,4,22386,22386
S01737,0,none,5,23200,23200
S01737,0,none,6,22385,22385
S01737,0,none,7,23344,23344
S01737,0,none,8,22629,22629
S01737,0,none,9,20713,20713
S01737,0,none,10,23439,23439
S01752,0,none,1,22086,22086
S01752,0,none,2,22114,22114
S01752,0,none,3,23236,23236
S01752,0,none,4,22557,22557
S01752,0,none,5,84375,84375
S01752,0,none,6,22666,22666
S01752,0,none,7,85123A,85123A
S01752,0,none,8,22865,22865
S01752,0,none,9,84347,84347
S01752,0,none,10,23296,23296
S01753,1,stale_index,1,85152,85152
S01753,1,stale_index,2,85099B,85099B
S01753,1,stale_index,3,23321,82583
S01753,1,stale_index,4,23301,20725
S01753,1,stale_index,5,20727,82600
S01753,1,stale_index,6,82567,85123A
S01753,1,stale_index,7,82482,21165
S01753,1,stale_index,8,20725,21931
S01753,1,stale_index,9,23198,85150
S01753,1,stale_index,10,85123A,82582
S01754,0,none,1,85039A,85039A
S01754,0,none,2,20725,20725
S01754,0,none,3,22074,22074
S01754,0,none,4,21147,21147
S01754,0,none,5,90119,90119
S01754,0,none,6,23198,23198
S01754,0,none,7,23263,23263
S01754,0,none,8,21992,21992
S01754,0,none,9,23301,23301
S01754,0,none,10,85170D,85170D
S01756,0,none,1,23310,23310
S01756,0,none,2,22048,22048
S01756,0,none,3,21213,21213
S01756,0,none,4,23445,23445
S01756,0,none,5,23076,23076
S01756,0,none,6,21918,21918
S01756,0,none,7,22921,22921
S01756,0,none,8,23380,23380
S01756,0,none,9,84625A,84625A
S01756,0,none,10,20759,20759
S01766,1,price_band_shift,1,22835,23356
S01766,1,price_band_shift,2,22111,22111
S01766,1,price_band_shift,3,21733,22835
S01766,1,price_band_shift,4,22865,21485
S01766,1,price_band_shift,5,22113,21755
S01766,1,price_band_shift,6,23356,23313
S01766,1,price_band_shift,7,21175,22720
S01766,1,price_band_shift,8,23247,22138
S01766,1,price_band_shift,9,21485,23534
S01766,1,price_band_shift,10,22666,22169
S01767,0,none,1,23206,23206
S01767,0,none,2,22662,22662
S01767,0,none,3,23301,23301
S01767,0,none,4,23203,23203
S01767,0,none,5,22469,22469
S01767,0,none,6,21908,21908
S01767,0,none,7,85099B,85099B
S01767,0,none,8,22865,22865
S01767,0,none,9,23103,23103
S01767,0,none,10,23300,23300
S01778,1,price_band_shift,1,22086,22138
S01778,1,price_band_shift,2,22621,22940
S01778,1,price_band_shift,3,22144,22086
S01778,1,price_band_shift,4,90119,84031A
S01778,1,price_band_shift,5,82567,22619
S01778,1,price_band_shift,6,22620,22720
S01778,1,price_band_shift,7,35970,23313
S01778,1,price_band_shift,8,22077,22960
S01778,1,price_band_shift,9,23301,22623
S01778,1,price_band_shift,10,21147,23355
S01781,0,none,1,21889,21889
S01781,0,none,2,20971,20971
S01781,0,none,3,21914,21914
S01781,0,none,4,22621,22621
S01781,0,none,5,21991,21991
S01781,0,none,6,20972,20972
S01781,0,none,7,21790,21790
S01781,0,none,8,85049E,85049E
S01781,0,none,9,23198,23198
S01781,0,none,10,21915,21915
S01785,1,stale_index,1,20725,85099C
S01785,1,stale_index,2,23203,22411
S01785,1,stale_index,3,23199,20725
S01785,1,stale_index,4,22383,21928
S01785,1,stale_index,5,20972,20711
S01785,1,stale_index,6,23209,22383
S01785,1,stale_index,7,23202,20727
S01785,1,stale_index,8,20728,21929
S01785,1,stale_index,9,20727,22993
S01785,1,stale_index,10,22411,22385
S01799,0,none,1,22739,22739
S01799,0,none,2,23264,23264
S01799,0,none,3,21915,21915
S01799,0,none,4,22733,22733
S01799,0,none,5,22077,22077
S01799,0,none,6,23192,23192
S01799,0,none,7,23198,23198
S01799,0,none,8,22494,22494
S01799,0,none,9,22197,22197
S01799,0,none,10,85049A,85049A
S01809,0,none,1,23198,23198
S01809,0,none,2,23165,23165
S01809,0,none,3,22699,22699
S01809,0,none,4,20914,20914
S01809,0,none,5,22960,22960
S01809,0,none,6,23236,23236
S01809,0,none,7,22993,22993
S01809,0,none,8,22989,22989
S01809,0,none,9,22077,22077
S01809,0,none,10,23306,23306
S01813,0,none,1,23031,23031
S01813,0,none,2,22077,22077
S01813,0,none,3,23025,23025
S01813,0,none,4,22757,22757
S01813,0,none,5,23263,23263
S01813,0,none,6,22679,22679
S01813,0,none,7,23027,23027
S01813,0,none,8,22966,22966
S01813,0,none,9,23170,23170
S01813,0,none,10,20725,20725
S01820,1,popularity_fallback,1,85099B,85099B
S01820,1,popularity_fallback,2,23201,23355
S01820,1,popularity_fallback,3,23200,22086
S01820,1,popularity_fallback,4,22386,23203
S01820,1,popularity_fallback,5,22865,85123A
S01820,1,popularity_fallback,6,85099C,22423
S01820,1,popularity_fallback,7,21928,84879
S01820,1,popularity_fallback,8,21930,23209
S01820,1,popularity_fallback,9,20725,20725
S01820,1,popularity_fallback,10,22086,22720
S01835,0,none,1,21991,21991
S01835,0,none,2,23266,23266
S01835,0,none,3,21231,21231
S01835,0,none,4,85049E,85049E
S01835,0,none,5,23321,23321
S01835,0,none,6,23228,23228
S01835,0,none,7,22383,22383
S01835,0,none,8,21818,21818
S01835,0,none,9,23198,23198
S01835,0,none,10,23300,23300
S01839,0,none,1,21791,21791
S01839,0,none,2,21892,21892
S01839,0,none,3,22620,22620
S01839,0,none,4,22560,22560
S01839,0,none,5,22621,22621
S01839,0,none,6,22554,22554
S01839,0,none,7,22733,22733
S01839,0,none,8,20707,20707
S01839,0,none,9,23301,23301
S01839,0,none,10,21992,21992
S01851,1,stale_index,1,20725,21731
S01851,1,stale_index,2,85039A,20725
S01851,1,stale_index,3,23301,85099B
S01851,1,stale_index,4,23198,20707
S01851,1,stale_index,5,23263,22993
S01851,1,stale_index,6,82567,20727
S01851,1,stale_index,7,22557,21931
S01851,1,stale_index,8,22174,35915C
S01851,1,stale_index,9,22630,22383
S01851,1,stale_index,10,22467,21992
S01852,1,popularity_fallback,1,23301,85099B
S01852,1,popularity_fallback,2,23349,23355
S01852,1,popularity_fallback,3,85049A,22086
S01852,1,popularity_fallback,4,22866,23203
S01852,1,popularity_fallback,5,23264,85123A
S01852,1,popularity_fallback,6,21915,22423
S01852,1,popularity_fallback,7,23352,84879
S01852,1,popularity_fallback,8,23439,23209
S01852,1,popularity_fallback,9,22867,20725
S01852,1,popularity_fallback,10,23198,22720
S01853,0,none,1,82482,82482
S01853,0,none,2,23014,23014
S01853,0,none,3,85123A,85123A
S01853,0,none,4,22666,22666
S01853,0,none,5,23393,23393
S01853,0,none,6,22467,22467
S01853,0,none,7,22173,22173
S01853,0,none,8,22457,22457
S01853,0,none,9,22086,22086
S01853,0,none,10,22699,22699
S01854,1,popularity_fallback,1,22564,85099B
S01854,1,popularity_fallback,2,21914,23355
S01854,1,popularity_fallback,3,23264,22086
S01854,1,popularity_fallback,4,22560,23203
S01854,1,popularity_fallback,5,20972,85123A
S01854,1,popularity_fallback,6,23198,22423
S01854,1,popularity_fallback,7,85049E,84879
S01854,1,popularity_fallback,8,21990,23209
S01854,1,popularity_fallback,9,22621,20725
S01854,1,popularity_fallback,10,23301,22720
S01858,0,none,1,22551,22551
S01858,0,none,2,20725,20725
S01858,0,none,3,22333,22333
S01858,0,none,4,23345,23345
S01858,0,none,5,22367,22367
S01858,0,none,6,21121,21121
S01858,0,none,7,22961,22961
S01858,0,none,8,21207,21207
S01858,0,none,9,21915,21915
S01858,0,none,10,21990,21990
S01861,0,none,1,23203,23203
S01861,0,none,2,22150,22150
S01861,0,none,3,21039,21039
S01861,0,none,4,23300,23300
S01861,0,none,5,23437,23437
S01861,0,none,6,20768,20768
S01861,0,none,7,22367,22367
S01861,0,none,8,22561,22561
S01861,0,none,9,22467,22467
S01861,0,none,10,22961,22961
S01879,0,none,1,23203,23203
S01879,0,none,2,22382,22382
S01879,0,none,3,23209,23209
S01879,0,none,4,20728,20728
S01879,0,none,5,20727,20727
S01879,0,none,6,23206,23206
S01879,0,none,7,23202,23202
S01879,0,none,8,22383,22383
S01879,0,none,9,22551,22551
S01879,0,none,10,22411,22411
S01885,0,none,1,22382,22382
S01885,0,none,2,22384,22384
S01885,0,none,3,23209,23209
S01885,0,none,4,23206,23206
S01885,0,none,5,20728,20728
S01885,0,none,6,23208,23208
S01885,0,none,7,20723,20723
S01885,0,none,8,22662,22662
S01885,0,none,9,23207,23207
S01885,0,none,10,20724,20724
S01886,0,none,1,85123A,85123A
S01886,0,none,2,85152,85152
S01886,0,none,3,22910,22910
S01886,0,none,4,23321,23321
S01886,0,none,5,85099B,85099B
S01886,0,none,6,23301,23301
S01886,0,none,7,22144,22144
S01886,0,none,8,22077,22077
S01886,0,none,9,21908,21908
S01886,0,none,10,22469,22469
S01888,1,popularity_fallback,1,85123A,85099B
S01888,1,popularity_fallback,2,22666,23355
S01888,1,popularity_fallback,3,22326,22086
S01888,1,popularity_fallback,4,22457,23203
S01888,1,popularity_fallback,5,22086,85123A
S01888,1,popularity_fallback,6,22138,22423
S01888,1,popularity_fallback,7,23241,84879
S01888,1,popularity_fallback,8,20914,23209
S01888,1,popularity_fallback,9,22699,20725
S01888,1,popularity_fallback,10,22903,22720
S01891,0,none,1,23293,23293
S01891,0,none,2,22951,22951
S01891,0,none,3,84991,84991
S01891,0,none,4,23295,23295
S01891,0,none,5,21676,21676
S01891,0,none,6,21975,21975
S01891,0,none,7,22417,22417
S01891,0,none,8,22731,22731
S01891,0,none,9,22907,22907
S01891,0,none,10,85049A,85049A
S01893,1,stale_index,1,23198,22558
S01893,1,stale_index,2,22367,21992
S01893,1,stale_index,3,85035C,22993
S01893,1,stale_index,4,23301,20725
S01893,1,stale_index,5,22961,85099B
S01893,1,stale_index,6,20725,22961
S01893,1,stale_index,7,23264,84988
S01893,1,stale_index,8,21992,22077
S01893,1,stale_index,9,22558,22666
S01893,1,stale_index,10,22865,20707
S01899,1,popularity_fallback,1,23203,85099B
S01899,1,popularity_fallback,2,21931,23355
S01899,1,popularity_fallback,3,22386,22086
S01899,1,popularity_fallback,4,23202,23203
S01899,1,popularity_fallback,5,22383,85123A
S01899,1,popularity_fallback,6,21928,22423
S01899,1,popularity_fallback,7,23199,84879
S01899,1,popularity_fallback,8,23209,23209
S01899,1,popularity_fallback,9,22384,20725
S01899,1,popularity_fallback,10,85099F,22720
S01900,0,none,1,23321,23321
S01900,0,none,2,22573,22573
S01900,0,none,3,82551,82551
S01900,0,none,4,85049E,85049E
S01900,0,none,5,22993,22993
S01900,0,none,6,84970S,84970S
S01900,0,none,7,23301,23301
S01900,0,none,8,23399,23399
S01900,0,none,9,23275,23275
S01900,0,none,10,21993,21993
S01901,1,stale_index,1,21908,82582
S01901,1,stale_index,2,21169,21174
S01901,1,stale_index,3,82567,82600
S01901,1,stale_index,4,21174,21908
S01901,1,stale_index,5,23300,21169
S01901,1,stale_index,6,82582,21907
S01901,1,stale_index,7,21907,22558
S01901,1,stale_index,8,21872,21172
S01901,1,stale_index,9,82482,82567
S01901,1,stale_index,10,21903,82482
S01906,1,popularity_fallback,1,85152,85099B
S01906,1,popularity_fallback,2,22086,23355
S01906,1,popularity_fallback,3,22149,22086
S01906,1,popularity_fallback,4,22940,23203
S01906,1,popularity_fallback,5,22568,85123A
S01906,1,popularity_fallback,6,85123A,22423
S01906,1,popularity_fallback,7,22144,84879
S01906,1,popularity_fallback,8,22666,23209
S01906,1,popularity_fallback,9,22865,20725
S01906,1,popularity_fallback,10,22077,22720
S01907,1,popularity_fallback,1,23209,85099B
S01907,1,popularity_fallback,2,23581,23355
S01907,1,popularity_fallback,3,23344,22086
S01907,1,popularity_fallback,4,22197,23203
S01907,1,popularity_fallback,5,22356,85123A
S01907,1,popularity_fallback,6,21990,22423
S01907,1,popularity_fallback,7,23202,84879
S01907,1,popularity_fallback,8,23570,23209
S01907,1,popularity_fallback,9,22909,20725
S01907,1,popularity_fallback,10,23263,22720
S01911,0,none,1,23198,23198
S01911,0,none,2,23209,23209
S01911,0,none,3,21992,21992
S01911,0,none,4,22077,22077
S01911,0,none,5,21915,21915
S01911,0,none,6,22961,22961
S01911,0,none,7,23263,23263
S01911,0,none,8,21932,21932
S01911,0,none,9,23301,23301
S01911,0,none,10,22621,22621
S01914,0,none,1,22086,22086
S01914,0,none,2,23344,23344
S01914,0,none,3,23351,23351
S01914,0,none,4,23318,23318
S01914,0,none,5,22141,22141
S01914,0,none,6,23343,23343
S01914,0,none,7,22382,22382
S01914,0,none,8,22910,22910
S01914,0,none,9,22738,22738
S01914,0,none,10,22865,22865
S01932,0,none,1,23301,23301
S01932,0,none,2,82567,82567
S01932,0,none,3,22077,22077
S01932,0,none,4,23321,23321
S01932,0,none,5,84879,84879
S01932,0,none,6,22865,22865
S01932,0,none,7,82482,82482
S01932,0,none,8,20725,20725
S01932,0,none,9,85123A,85123A
S01932,0,none,10,21908,21908
S01955,0,none,1,23209,23209
S01955,0,none,2,20725,20725
S01955,0,none,3,23203,23203
S01955,0,none,4,20727,20727
S01955,0,none,5,23206,23206
S01955,0,none,6,22383,22383
S01955,0,none,7,20726,20726
S01955,0,none,8,23343,23343
S01955,0,none,9,20728,20728
S01955,0,none,10,22384,22384
S01967,1,price_band_shift,1,85123A,37500
S01967,1,price_band_shift,2,21147,23355
S01967,1,price_band_shift,3,22696,82483
S01967,1,price_band_shift,4,23321,23400
S01967,1,price_band_shift,5,22457,23313
S01967,1,price_band_shift,6,21908,22139
S01967,1,price_band_shift,7,35970,22624
S01967,1,price_band_shift,8,23301,22689
S01967,1,price_band_shift,9,22694,23131
S01967,1,price_band_shift,10,22086,21754
S01972,0,none,1,72817,72817
S01972,0,none,2,23263,23263
S01972,0,none,3,20725,20725
S01972,0,none,4,21231,21231
S01972,0,none,5,21818,21818
S01972,0,none,6,21993,21993
S01972,0,none,7,20724,20724
S01972,0,none,8,23264,23264
S01972,0,none,9,21877,21877
S01972,0,none,10,22197,22197
S01982,1,popularity_fallback,1,21754,85099B
S01982,1,popularity_fallback,2,85123A,23355
S01982,1,popularity_fallback,3,23355,22086
S01982,1,popularity_fallback,4,23298,23203
S01982,1,popularity_fallback,5,22507,85123A
S01982,1,popularity_fallback,6,82484,22423
S01982,1,popularity_fallback,7,23245,84879
S01982,1,popularity_fallback,8,22766,23209
S01982,1,popularity_fallback,9,22720,20725
S01982,1,popularity_fallback,10,22173,22720
S01987,0,none,1,20725,20725
S01987,0,none,2,20728,20728
S01987,0,none,3,22630,22630
S01987,0,none,4,23207,23207
S01987,0,none,5,22662,22662
S01987,0,none,6,22384,22384
S01987,0,none,7,22865,22865
S01987,0,none,8,22551,22551
S01987,0,none,9,22367,22367
S01987,0,none,10,23199,23199
S01989,0,none,1,22382,22382
S01989,0,none,2,22551,22551
S01989,0,none,3,23209,23209
S01989,0,none,4,23345,23345
S01989,0,none,5,22077,22077
S01989,0,none,6,20725,20725
S01989,0,none,7,22631,22631
S01989,0,none,8,23290,23290
S01989,0,none,9,22662,22662
S01989,0,none,10,82567,82567
S01995,0,none,1,20725,20725
S01995,0,none,2,22077,22077
S01995,0,none,3,23301,23301
S01995,0,none,4,22383,22383
S01995,0,none,5,22382,22382
S01995,0,none,6,23203,23203
S01995,0,none,7,82567,82567
S01995,0,none,8,22144,22144
S01995,0,none,9,20727,20727
S01995,0,none,10,23263,23263
S02001,0,none,1,21915,21915
S02001,0,none,2,20725,20725
S02001,0,none,3,22382,22382
S02001,0,none,4,22621,22621
S02001,0,none,5,22560,22560
S02001,0,none,6,22077,22077
S02001,0,none,7,22549,22549
S02001,0,none,8,20728,20728
S02001,0,none,9,23207,23207
S02001,0,none,10,23301,23301
S02004,0,none,1,22910,22910
S02004,0,none,2,21908,21908
S02004,0,none,3,22865,22865
S02004,0,none,4,85123A,85123A
S02004,0,none,5,22144,22144
S02004,0,none,6,23344,23344
S02004,0,none,7,23300,23300
S02004,0,none,8,22077,22077
S02004,0,none,9,82567,82567
S02004,0,none,10,23319,23319
S02016,1,popularity_fallback,1,20725,85099B
S02016,1,popularity_fallback,2,85123A,23355
S02016,1,popularity_fallback,3,85099B,22086
S02016,1,popularity_fallback,4,23493,23203
S02016,1,popularity_fallback,5,22077,85123A
S02016,1,popularity_fallback,6,22457,22423
S02016,1,popularity_fallback,7,22086,84879
S02016,1,popularity_fallback,8,23301,23209
S02016,1,popularity_fallback,9,82482,20725
S02016,1,popularity_fallback,10,22382,22720
S02018,0,none,1,22686,22686
S02018,0,none,2,23209,23209
S02018,0,none,3,22630,22630
S02018,0,none,4,23165,23165
S02018,0,none,5,22467,22467
S02018,0,none,6,23203,23203
S02018,0,none,7,23301,23301
S02018,0,none,8,22077,22077
S02018,0,none,9,21915,21915
S02018,0,none,10,22993,22993
S02023,0,none,1,22866,22866
S02023,0,none,2,22144,22144
S02023,0,none,3,23321,23321
S02023,0,none,4,82482,82482
S02023,0,none,5,23439,23439
S02023,0,none,6,22086,22086
S02023,0,none,7,22633,22633
S02023,0,none,8,23301,23301
S02023,0,none,9,22632,22632
S02023,0,none,10,22470,22470
S02047,1,stale_index,1,23298,22960
S02047,1,stale_index,2,22720,22727
S02047,1,stale_index,3,22726,22090
S02047,1,stale_index,4,23174,85123A
S02047,1,stale_index,5,23245,22722
S02047,1,stale_index,6,23355,22084
S02047,1,stale_index,7,22940,47566B
S02047,1,stale_index,8,22960,22720
S02047,1,stale_index,9,23247,22457
S02047,1,stale_index,10,85123A,22666
S02054,0,none,1,22554,22554
S02054,0,none,2,23198,23198
S02054,0,none,3,21908,21908
S02054,0,none,4,20725,20725
S02054,0,none,5,82567,82567
S02054,0,none,6,22993,22993
S02054,0,none,7,23197,23197
S02054,0,none,8,21914,21914
S02054,0,none,9,23301,23301
S02054,0,none,10,22659,22659
S02056,0,none,1,22144,22144
S02056,0,none,2,22077,22077
S02056,0,none,3,22086,22086
S02056,0,none,4,35970,35970
S02056,0,none,5,23264,23264
S02056,0,none,6,84375,84375
S02056,0,none,7,22666,22666
S02056,0,none,8,22141,22141
S02056,0,none,9,23493,23493
S02056,0,none,10,20725,20725
S02058,0,none,1,23175,23175
S02058,0,none,2,22360,22360
S02058,0,none,3,90119,90119
S02058,0,none,4,82567,82567
S02058,0,none,5,22666,22666
S02058,0,none,6,22361,22361
S02058,0,none,7,22903,22903
S02058,0,none,8,85123A,85123A
S02058,0,none,9,22086,22086
S02058,0,none,10,22446,22446
S02065,1,popularity_fallback,1,22739,85099B
S02065,1,popularity_fallback,2,21992,23355
S02065,1,popularity_fallback,3,20971,22086
S02065,1,popularity_fallback,4,21676,23203
S02065,1,popularity_fallback,5,23198,85123A
S02065,1,popularity_fallback,6,23263,22423
S02065,1,popularity_fallback,7,85049E,84879
S02065,1,popularity_fallback,8,22966,23209
S02065,1,popularity_fallback,9,22141,20725
S02065,1,popularity_fallback,10,21154,22720
S02067,1,popularity_fallback,1,22554,85099B
S02067,1,popularity_fallback,2,22382,23355
S02067,1,popularity_fallback,3,22328,22086
S02067,1,popularity_fallback,4,22557,23203
S02067,1,popularity_fallback,5,23242,85123A
S02067,1,popularity_fallback,6,22467,22423
S02067,1,popularity_fallback,7,23345,84879
S02067,1,popularity_fallback,8,23192,23209
S02067,1,popularity_fallback,9,22553,20725
S02067,1,popularity_fallback,10,23209,22720
S02072,1,stale_index,1,82494L,85123A
S02072,1,stale_index,2,85123A,22697
S02072,1,stale_index,3,22699,20725
S02072,1,stale_index,4,23301,22558
S02072,1,stale_index,5,22077,82583
S02072,1,stale_index,6,22212,85099B
S02072,1,stale_index,7,82567,22090
S02072,1,stale_index,8,22086,22666
S02072,1,stale_index,9,22666,22993
S02072,1,stale_index,10,20754,22178
S02080,0,none,1,22733,22733
S02080,0,none,2,35970,35970
S02080,0,none,3,22142,22142
S02080,0,none,4,22732,22732
S02080,0,none,5,21914,21914
S02080,0,none,6,23349,23349
S02080,0,none,7,23301,23301
S02080,0,none,8,23275,23275
S02080,0,none,9,23198,23198
S02080,0,none,10,22596,22596
S02088,0,none,1,22727,22727
S02088,0,none,2,23534,23534
S02088,0,none,3,22139,22139
S02088,0,none,4,23530,23530
S02088,0,none,5,22905,22905
S02088,0,none,6,82001S,82001S
S02088,0,none,7,22467,22467
S02088,0,none,8,22720,22720
S02088,0,none,9,22371,22371
S02088,0,none,10,22686,22686
S02096,0,none,1,22910,22910
S02096,0,none,2,22666,22666
S02096,0,none,3,85123A,85123A
S02096,0,none,4,22699,22699
S02096,0,none,5,82482,82482
S02096,0,none,6,84347,84347
S02096,0,none,7,22457,22457
S02096,0,none,8,23247,23247
S02096,0,none,9,20914,20914
S02096,0,none,10,22158,22158
S02097,1,price_band_shift,1,20725,85123A
S02097,1,price_band_shift,2,23203,22138
S02097,1,price_band_shift,3,20728,22726
S02097,1,price_band_shift,4,23209,23298
S02097,1,price_band_shift,5,23206,23199
S02097,1,price_band_shift,6,22382,22086
S02097,1,price_band_shift,7,20727,22619
S02097,1,price_band_shift,8,22384,22326
S02097,1,price_band_shift,9,23199,22139
