slate_id,customer_id,anchor_date,position,stock_code
S01468,17409,2011-06-01,3,85053
S01468,17409,2011-06-01,4,22666
S01468,17409,2011-06-01,5,21535
S01468,17409,2011-06-01,6,22411
S01468,17409,2011-06-01,7,22084
S01468,17409,2011-06-01,8,22697
S01468,17409,2011-06-01,9,21164
S01468,17409,2011-06-01,10,15044D
S01469,12573,2011-03-01,1,22685
S01469,12573,2011-03-01,2,20754
S01469,12573,2011-03-01,3,20725
S01469,12573,2011-03-01,4,21181
S01469,12573,2011-03-01,5,22077
S01469,12573,2011-03-01,6,22956
S01469,12573,2011-03-01,7,22469
S01469,12573,2011-03-01,8,22759
S01469,12573,2011-03-01,9,21156
S01469,12573,2011-03-01,10,22667
S01470,13427,2010-12-01,1,84836
S01470,13427,2010-12-01,2,22178
S01470,13427,2010-12-01,3,22294
S01470,13427,2010-12-01,4,84970L
S01470,13427,2010-12-01,5,82482
S01470,13427,2010-12-01,6,22575
S01470,13427,2010-12-01,7,22079
S01470,13427,2010-12-01,8,22694
S01470,13427,2010-12-01,9,84946
S01470,13427,2010-12-01,10,84879
S01471,14156,2011-03-01,1,22726
S01471,14156,2011-03-01,2,22470
S01471,14156,2011-03-01,3,22966
S01471,14156,2011-03-01,4,84879
S01471,14156,2011-03-01,5,21181
S01471,14156,2011-03-01,6,22556
S01471,14156,2011-03-01,7,22457
S01471,14156,2011-03-01,8,22698
S01471,14156,2011-03-01,9,84050
S01471,14156,2011-03-01,10,21559
S01472,14156,2010-12-01,1,22633
S01472,14156,2010-12-01,2,22834
S01472,14156,2010-12-01,3,22086
S01472,14156,2010-12-01,4,22150
S01472,14156,2010-12-01,5,21175
S01472,14156,2010-12-01,6,22470
S01472,14156,2010-12-01,7,22748
S01472,14156,2010-12-01,8,21484
S01472,14156,2010-12-01,9,22147
S01472,14156,2010-12-01,10,84029G
S01473,13285,2011-09-01,1,20727
S01473,13285,2011-09-01,2,22384
S01473,13285,2011-09-01,3,23207
S01473,13285,2011-09-01,4,85099B
S01473,13285,2011-09-01,5,23208
S01473,13285,2011-09-01,6,23199
S01473,13285,2011-09-01,7,21931
S01473,13285,2011-09-01,8,22663
S01473,13285,2011-09-01,9,23201
S01473,13285,2011-09-01,10,22386
S01474,17083,2011-06-01,1,21244
S01474,17083,2011-06-01,2,21242
S01474,17083,2011-06-01,3,20675
S01474,17083,2011-06-01,4,21243
S01474,17083,2011-06-01,5,20676
S01474,17083,2011-06-01,6,20677
S01474,17083,2011-06-01,7,21245
S01474,17083,2011-06-01,8,20674
S01474,17083,2011-06-01,9,20727
S01474,17083,2011-06-01,10,21240
S01475,16600,2011-03-01,1,20725
S01475,16600,2011-03-01,2,22469
S01475,16600,2011-03-01,3,47503A
S01475,16600,2011-03-01,4,85099B
S01475,16600,2011-03-01,5,22961
S01475,16600,2011-03-01,6,22344
S01475,16600,2011-03-01,7,22147
S01475,16600,2011-03-01,8,22382
S01475,16600,2011-03-01,9,70006
S01475,16600,2011-03-01,10,21232
S01476,13324,2011-03-01,1,22697
S01476,13324,2011-03-01,2,22667
S01476,13324,2011-03-01,3,22960
S01476,13324,2011-03-01,4,84375
S01476,13324,2011-03-01,5,85123A
S01476,13324,2011-03-01,6,20914
S01476,13324,2011-03-01,7,21156
S01476,13324,2011-03-01,8,84987
S01476,13324,2011-03-01,9,22722
S01476,13324,2011-03-01,10,22956
S01477,17984,2011-09-01,1,21791
S01477,17984,2011-09-01,2,22548
S01477,17984,2011-09-01,3,22747
S01477,17984,2011-09-01,4,21889
S01477,17984,2011-09-01,5,22560
S01477,17984,2011-09-01,6,22621
S01477,17984,2011-09-01,7,23192
S01477,17984,2011-09-01,8,22551
S01477,17984,2011-09-01,9,23209
S01477,17984,2011-09-01,10,21915
S01478,16915,2011-11-15,1,22359
S01478,16915,2011-11-15,2,22360
S01478,16915,2011-11-15,3,82494L
S01478,16915,2011-11-15,4,22363
S01478,16915,2011-11-15,5,23418
S01478,16915,2011-11-15,6,22726
S01478,16915,2011-11-15,7,22699
S01478,16915,2011-11-15,8,22086
S01478,16915,2011-11-15,9,22666
S01478,16915,2011-11-15,10,82567
S01479,12567,2010-12-01,1,85123A
S01479,12567,2010-12-01,2,22423
S01479,12567,2010-12-01,3,85099B
S01479,12567,2010-12-01,4,22910
S01479,12567,2010-12-01,5,22086
S01479,12567,2010-12-01,6,22470
S01479,12567,2010-12-01,7,84879
S01479,12567,2010-12-01,8,22865
S01479,12567,2010-12-01,9,22866
S01479,12567,2010-12-01,10,21212
S01481,17635,2011-03-01,1,21232
S01481,17635,2011-03-01,2,20725
S01481,17635,2011-03-01,3,22646
S01481,17635,2011-03-01,4,85099B
S01481,17635,2011-03-01,5,22469
S01481,17635,2011-03-01,6,21935
S01481,17635,2011-03-01,7,20726
S01481,17635,2011-03-01,8,20727
S01481,17635,2011-03-01,9,21429
S01481,17635,2011-03-01,10,21931
S01483,12841,2011-03-01,1,22332
S01483,12841,2011-03-01,2,22961
S01483,12841,2011-03-01,3,22964
S01483,12841,2011-03-01,4,20725
S01483,12841,2011-03-01,5,22469
S01483,12841,2011-03-01,6,21121
S01483,12841,2011-03-01,7,22558
S01483,12841,2011-03-01,8,21080
S01483,12841,2011-03-01,9,21355
S01483,12841,2011-03-01,10,22333
S01484,17799,2011-06-01,1,20725
S01484,17799,2011-06-01,2,20727
S01484,17799,2011-06-01,3,84380
S01484,17799,2011-06-01,4,20726
S01484,17799,2011-06-01,5,22558
S01484,17799,2011-06-01,6,22662
S01484,17799,2011-06-01,7,22384
S01484,17799,2011-06-01,8,84879
S01484,17799,2011-06-01,9,22551
S01484,17799,2011-06-01,10,20728
S01485,16042,2011-09-01,1,22554
S01485,16042,2011-09-01,2,22747
S01485,16042,2011-09-01,3,22077
S01485,16042,2011-09-01,4,22150
S01485,16042,2011-09-01,5,22659
S01485,16042,2011-09-01,6,22174
S01485,16042,2011-09-01,7,22141
S01485,16042,2011-09-01,8,47591B
S01485,16042,2011-09-01,9,22274
S01485,16042,2011-09-01,10,22739
S01486,18219,2011-03-01,1,22470
S01486,18219,2011-03-01,2,82494L
S01486,18219,2011-03-01,3,47597
S01486,18219,2011-03-01,4,22090
S01486,18219,2011-03-01,5,82482
S01486,18219,2011-03-01,6,84406B
S01486,18219,2011-03-01,7,20914
S01486,18219,2011-03-01,8,22666
S01486,18219,2011-03-01,9,22469
S01486,18219,2011-03-01,10,47566
S01487,13590,2011-06-01,1,20728
S01487,13590,2011-06-01,2,22382
S01487,13590,2011-06-01,3,22383
S01487,13590,2011-06-01,4,21931
S01487,13590,2011-06-01,5,21929
S01487,13590,2011-06-01,6,22662
S01487,13590,2011-06-01,7,22411
S01487,13590,2011-06-01,8,85099C
S01487,13590,2011-06-01,9,23206
S01487,13590,2011-06-01,10,85099F
S01489,12714,2010-12-01,1,22382
S01489,12714,2010-12-01,2,85099B
S01489,12714,2010-12-01,3,20728
S01489,12714,2010-12-01,4,21210
S01489,12714,2010-12-01,5,22367
S01489,12714,2010-12-01,6,22865
S01489,12714,2010-12-01,7,22629
S01489,12714,2010-12-01,8,21931
S01489,12714,2010-12-01,9,21429
S01489,12714,2010-12-01,10,21232
S01490,13720,2011-11-15,1,22630
S01490,13720,2011-11-15,2,23198
S01490,13720,2011-11-15,3,22671
S01490,13720,2011-11-15,4,23209
S01490,13720,2011-11-15,5,22558
S01490,13720,2011-11-15,6,85123A
S01490,13720,2011-11-15,7,22077
S01490,13720,2011-11-15,8,22367
S01490,13720,2011-11-15,9,22699
S01490,13720,2011-11-15,10,23300
S01491,14593,2010-09-01,1,22383
S01491,14593,2010-09-01,2,85099B
S01491,14593,2010-09-01,3,20726
S01491,14593,2010-09-01,4,21931
S01491,14593,2010-09-01,5,85099F
S01491,14593,2010-09-01,6,22411
S01491,14593,2010-09-01,7,22554
S01491,14593,2010-09-01,8,85123A
S01491,14593,2010-09-01,9,21559
S01491,14593,2010-09-01,10,21930
S01492,14044,2011-11-15,1,23355
S01492,14044,2011-11-15,2,22720
S01492,14044,2011-11-15,3,23129
S01492,14044,2011-11-15,4,23313
S01492,14044,2011-11-15,5,23405
S01492,14044,2011-11-15,6,23356
S01492,14044,2011-11-15,7,21754
S01492,14044,2011-11-15,8,22138
S01492,14044,2011-11-15,9,79321
S01492,14044,2011-11-15,10,82483
S01493,16767,2011-03-01,1,21212
S01493,16767,2011-03-01,2,22908
S01493,16767,2011-03-01,3,21080
S01493,16767,2011-03-01,4,84378
S01493,16767,2011-03-01,5,22250
S01493,16767,2011-03-01,6,22558
S01493,16767,2011-03-01,7,22551
S01493,16767,2011-03-01,8,22951
S01493,16767,2011-03-01,9,22613
S01493,16767,2011-03-01,10,21034
S01494,12731,2011-03-01,1,22556
S01494,12731,2011-03-01,2,22382
S01494,12731,2011-03-01,3,22747
S01494,12731,2011-03-01,4,22659
S01494,12731,2011-03-01,5,22561
S01494,12731,2011-03-01,6,21731
S01494,12731,2011-03-01,7,21559
S01494,12731,2011-03-01,8,22383
S01494,12731,2011-03-01,9,22553
S01494,12731,2011-03-01,10,22631
S01495,17173,2011-11-15,1,20969
S01495,17173,2011-11-15,2,22751
S01495,17173,2011-11-15,3,22274
S01495,17173,2011-11-15,4,22568
S01495,17173,2011-11-15,5,22150
S01495,17173,2011-11-15,6,21733
S01495,17173,2011-11-15,7,23128
S01495,17173,2011-11-15,8,22141
S01495,17173,2011-11-15,9,22570
S01495,17173,2011-11-15,10,22457
S01496,13313,2010-09-01,1,21931
S01496,13313,2010-09-01,2,22382
S01496,13313,2010-09-01,3,22380
S01496,13313,2010-09-01,4,20726
S01496,13313,2010-09-01,5,20713
S01496,13313,2010-09-01,6,22411
S01496,13313,2010-09-01,7,22384
S01496,13313,2010-09-01,8,22385
S01496,13313,2010-09-01,9,22352
S01496,13313,2010-09-01,10,21929
S01497,16839,2011-11-15,1,85099B
S01497,16839,2011-11-15,2,21147
S01497,16839,2011-11-15,3,23301
S01497,16839,2011-11-15,4,23203
S01497,16839,2011-11-15,5,22077
S01497,16839,2011-11-15,6,22384
S01497,16839,2011-11-15,7,23198
S01497,16839,2011-11-15,8,23202
S01497,16839,2011-11-15,9,22961
S01497,16839,2011-11-15,10,23209
S01498,14530,2011-09-01,1,23322
S01498,14530,2011-09-01,2,82494L
S01498,14530,2011-09-01,3,23298
S01498,14530,2011-09-01,4,22766
S01498,14530,2011-09-01,5,22457
S01498,14530,2011-09-01,6,84879
S01498,14530,2011-09-01,7,22173
S01498,14530,2011-09-01,8,22588
S01498,14530,2011-09-01,9,21733
S01498,14530,2011-09-01,10,22666
S01499,17127,2010-09-01,1,22570
S01499,17127,2010-09-01,2,22450
S01499,17127,2010-09-01,3,85123A
S01499,17127,2010-09-01,4,22511
S01499,17127,2010-09-01,5,22112
S01499,17127,2010-09-01,6,22429
S01499,17127,2010-09-01,7,22623
S01499,17127,2010-09-01,8,21610
S01499,17127,2010-09-01,9,22505
S01499,17127,2010-09-01,10,22271
S01500,16314,2010-12-01,1,22149
S01500,16314,2010-12-01,2,85123A
S01500,16314,2010-12-01,3,22865
S01500,16314,2010-12-01,4,22940
S01500,16314,2010-12-01,5,22271
S01500,16314,2010-12-01,6,22666
S01500,16314,2010-12-01,7,22150
S01500,16314,2010-12-01,8,22910
S01500,16314,2010-12-01,9,22866
S01500,16314,2010-12-01,10,85099B
S01501,17406,2011-06-01,1,21754
S01501,17406,2011-06-01,2,47566
S01501,17406,2011-06-01,3,82484
S01501,17406,2011-06-01,4,22722
S01501,17406,2011-06-01,5,48187
S01501,17406,2011-06-01,6,22854
S01501,17406,2011-06-01,7,22171
S01501,17406,2011-06-01,8,22796
S01501,17406,2011-06-01,9,22193
S01501,17406,2011-06-01,10,47567B
S01502,13881,2010-09-01,1,22384
S01502,13881,2010-09-01,2,21931
S01502,13881,2010-09-01,3,22383
S01502,13881,2010-09-01,4,22386
S01502,13881,2010-09-01,5,22382
S01502,13881,2010-09-01,6,21154
S01502,13881,2010-09-01,7,85099F
S01502,13881,2010-09-01,8,21121
S01502,13881,2010-09-01,9,20728
S01502,13881,2010-09-01,10,21232
S01503,14107,2010-12-01,1,22557
S01503,14107,2010-12-01,2,20725
S01503,14107,2010-12-01,3,21210
S01503,14107,2010-12-01,4,22149
S01503,14107,2010-12-01,5,85099B
S01503,14107,2010-12-01,6,22652
S01503,14107,2010-12-01,7,22629
S01503,14107,2010-12-01,8,21535
S01503,14107,2010-12-01,9,22077
S01503,14107,2010-12-01,10,22865
S01504,12693,2010-12-01,1,21242
S01504,12693,2010-12-01,2,22629
S01504,12693,2010-12-01,3,22556
S01504,12693,2010-12-01,4,20914
S01504,12693,2010-12-01,5,22667
S01504,12693,2010-12-01,6,21559
S01504,12693,2010-12-01,7,85099B
S01504,12693,2010-12-01,8,85123A
S01504,12693,2010-12-01,9,35809A
S01504,12693,2010-12-01,10,21580
S01506,13266,2010-09-01,1,21231
S01506,13266,2010-09-01,2,21232
S01506,13266,2010-09-01,3,22646
S01506,13266,2010-09-01,4,20725
S01506,13266,2010-09-01,5,22558
S01506,13266,2010-09-01,6,22645
S01506,13266,2010-09-01,7,21080
S01506,13266,2010-09-01,8,20671
S01506,13266,2010-09-01,9,22528
S01506,13266,2010-09-01,10,22355
S01507,13668,2011-11-15,1,23322
S01507,13668,2011-11-15,2,85123A
S01507,13668,2011-11-15,3,23332
S01507,13668,2011-11-15,4,22469
S01507,13668,2011-11-15,5,22470
S01507,13668,2011-11-15,6,82482
S01507,13668,2011-11-15,7,85152
S01507,13668,2011-11-15,8,23103
S01507,13668,2011-11-15,9,23301
S01507,13668,2011-11-15,10,23329
S01508,13562,2010-12-01,1,21843
S01508,13562,2010-12-01,2,48194
S01508,13562,2010-12-01,3,22752
S01508,13562,2010-12-01,4,35400
S01508,13562,2010-12-01,5,22624
S01508,13562,2010-12-01,6,48138
S01508,13562,2010-12-01,7,22635
S01508,13562,2010-12-01,8,21623
S01508,13562,2010-12-01,9,22767
S01508,13562,2010-12-01,10,82486
S01509,14765,2011-11-15,1,22086
S01509,14765,2011-11-15,2,22865
S01509,14765,2011-11-15,3,22141
S01509,14765,2011-11-15,4,22077
S01509,14765,2011-11-15,5,22621
S01509,14765,2011-11-15,6,22150
S01509,14765,2011-11-15,7,22666
S01509,14765,2011-11-15,8,23439
S01509,14765,2011-11-15,9,22866
S01509,14765,2011-11-15,10,23301
S01511,14127,2011-09-01,1,23199
S01511,14127,2011-09-01,2,23202
S01511,14127,2011-09-01,3,85099F
S01511,14127,2011-09-01,4,22411
S01511,14127,2011-09-01,5,21931
S01511,14127,2011-09-01,6,20712
S01511,14127,2011-09-01,7,22385
S01511,14127,2011-09-01,8,21929
S01511,14127,2011-09-01,9,23209
S01511,14127,2011-09-01,10,85099C
S01512,15906,2011-09-01,1,47566
S01512,15906,2011-09-01,2,23245
S01512,15906,2011-09-01,3,85123A
S01512,15906,2011-09-01,4,22728
S01512,15906,2011-09-01,5,22960
S01512,15906,2011-09-01,6,20914
S01512,15906,2011-09-01,7,22720
S01512,15906,2011-09-01,8,22138
S01512,15906,2011-09-01,9,22328
S01512,15906,2011-09-01,10,21467
S01513,16769,2010-09-01,1,82494L
S01513,16769,2010-09-01,2,22413
S01513,16769,2010-09-01,3,84406B
S01513,16769,2010-09-01,4,85150
S01513,16769,2010-09-01,5,22188
S01513,16769,2010-09-01,6,85064
S01513,16769,2010-09-01,7,22173
S01513,16769,2010-09-01,8,82482
S01513,16769,2010-09-01,9,21164
S01513,16769,2010-09-01,10,21535
S01514,16255,2011-11-15,1,82482
S01514,16255,2011-11-15,2,22666
S01514,16255,2011-11-15,3,23301
S01514,16255,2011-11-15,4,85123A
S01514,16255,2011-11-15,5,22077
S01514,16255,2011-11-15,6,23198
S01514,16255,2011-11-15,7,23209
S01514,16255,2011-11-15,8,84375
S01514,16255,2011-11-15,9,22558
S01514,16255,2011-11-15,10,22961
S01517,17567,2011-06-01,1,21673
S01517,17567,2011-06-01,2,22384
S01517,17567,2011-06-01,3,85099B
S01517,17567,2011-06-01,4,20727
S01517,17567,2011-06-01,5,22383
S01517,17567,2011-06-01,6,22382
S01517,17567,2011-06-01,7,22772
S01517,17567,2011-06-01,8,20728
S01517,17567,2011-06-01,9,21181
S01517,17567,2011-06-01,10,21931
S01518,15622,2010-12-01,1,22734
S01518,15622,2010-12-01,2,22086
S01518,15622,2010-12-01,3,22739
S01518,15622,2010-12-01,4,22812
S01518,15622,2010-12-01,5,85123A
S01518,15622,2010-12-01,6,22867
S01518,15622,2010-12-01,7,21491
S01518,15622,2010-12-01,8,22575
S01518,15622,2010-12-01,9,22748
S01518,15622,2010-12-01,10,22694
S01519,15801,2011-11-15,1,85099B
S01519,15801,2011-11-15,2,23355
S01519,15801,2011-11-15,3,22086
S01519,15801,2011-11-15,4,23203
S01519,15801,2011-11-15,5,85123A
S01519,15801,2011-11-15,6,22423
S01519,15801,2011-11-15,7,84879
S01519,15801,2011-11-15,8,23209
S01519,15801,2011-11-15,9,20725
S01519,15801,2011-11-15,10,22720
S01522,16899,2011-09-01,1,23209
S01522,16899,2011-09-01,2,20728
S01522,16899,2011-09-01,3,23301
S01522,16899,2011-09-01,4,23206
S01522,16899,2011-09-01,5,22383
S01522,16899,2011-09-01,6,82600
S01522,16899,2011-09-01,7,23207
S01522,16899,2011-09-01,8,22469
S01522,16899,2011-09-01,9,23203
S01522,16899,2011-09-01,10,84879
S01523,14088,2011-11-15,1,23247
S01523,14088,2011-11-15,2,22734
S01523,14088,2011-11-15,3,23234
S01523,14088,2011-11-15,4,23355
S01523,14088,2011-11-15,5,22750
S01523,14088,2011-11-15,6,22108
S01523,14088,2011-11-15,7,22158
S01523,14088,2011-11-15,8,22139
S01523,14088,2011-11-15,9,22619
S01523,14088,2011-11-15,10,23083
S01525,16768,2011-09-01,1,47566
S01525,16768,2011-09-01,2,23298
S01525,16768,2011-09-01,3,23209
S01525,16768,2011-09-01,4,23203
S01525,16768,2011-09-01,5,85099B
S01525,16768,2011-09-01,6,85123A
S01525,16768,2011-09-01,7,20725
S01525,16768,2011-09-01,8,23245
S01525,16768,2011-09-01,9,22423
S01525,16768,2011-09-01,10,23206
S01526,15002,2011-06-01,1,22517
S01526,15002,2011-06-01,2,85123A
S01526,15002,2011-06-01,3,20727
S01526,15002,2011-06-01,4,22666
S01526,15002,2011-06-01,5,21155
S01526,15002,2011-06-01,6,20914
S01526,15002,2011-06-01,7,82482
S01526,15002,2011-06-01,8,21559
S01526,15002,2011-06-01,9,22518
S01526,15002,2011-06-01,10,22964
S01528,13873,2011-03-01,1,22423
S01528,13873,2011-03-01,2,22776
S01528,13873,2011-03-01,3,82486
S01528,13873,2011-03-01,4,22720
S01528,13873,2011-03-01,5,22926
S01528,13873,2011-03-01,6,21755
S01528,13873,2011-03-01,7,21843
S01528,13873,2011-03-01,8,21524
S01528,13873,2011-03-01,9,22625
S01528,13873,2011-03-01,10,22770
S01529,14092,2011-11-15,1,85099B
S01529,14092,2011-11-15,2,23355
S01529,14092,2011-11-15,3,22086
S01529,14092,2011-11-15,4,23203
S01529,14092,2011-11-15,5,85123A
S01529,14092,2011-11-15,6,22423
S01529,14092,2011-11-15,7,84879
S01529,14092,2011-11-15,8,23209
S01529,14092,2011-11-15,9,20725
S01529,14092,2011-11-15,10,22720
S01530,13211,2010-12-01,1,85123A
S01530,13211,2010-12-01,2,22423
S01530,13211,2010-12-01,3,85099B
S01530,13211,2010-12-01,4,22910
S01530,13211,2010-12-01,5,22086
S01530,13211,2010-12-01,6,22470
S01530,13211,2010-12-01,7,84879
S01530,13211,2010-12-01,8,22865
S01530,13211,2010-12-01,9,22866
S01530,13211,2010-12-01,10,21212
S01531,16817,2011-11-15,1,22910
S01531,16817,2011-11-15,2,22865
S01531,16817,2011-11-15,3,22141
S01531,16817,2011-11-15,4,22666
S01531,16817,2011-11-15,5,23301
S01531,16817,2011-11-15,6,23209
S01531,16817,2011-11-15,7,23493
S01531,16817,2011-11-15,8,23344
S01531,16817,2011-11-15,9,22621
S01531,16817,2011-11-15,10,22867
S01532,16905,2010-12-01,1,22121
S01532,16905,2010-12-01,2,22119
S01532,16905,2010-12-01,3,22580
S01532,16905,2010-12-01,4,22423
S01532,16905,2010-12-01,5,21755
S01532,16905,2010-12-01,6,85014B
S01532,16905,2010-12-01,7,22111
S01532,16905,2010-12-01,8,22752
S01532,16905,2010-12-01,9,21364
S01532,16905,2010-12-01,10,82484
S01533,17354,2010-12-01,1,22910
S01533,17354,2010-12-01,2,84997B
S01533,17354,2010-12-01,3,22619
S01533,17354,2010-12-01,4,85123A
S01533,17354,2010-12-01,5,22940
S01533,17354,2010-12-01,6,22086
S01533,17354,2010-12-01,7,21912
S01533,17354,2010-12-01,8,22580
S01533,17354,2010-12-01,9,22111
S01533,17354,2010-12-01,10,22138
S01534,16115,2010-09-01,1,85016
S01534,16115,2010-09-01,2,79160
S01534,16115,2010-09-01,3,85116
S01534,16115,2010-09-01,4,21232
S01534,16115,2010-09-01,5,21175
S01534,16115,2010-09-01,6,22149
S01534,16115,2010-09-01,7,84750A
S01534,16115,2010-09-01,8,20726
S01534,16115,2010-09-01,9,21255
S01534,16115,2010-09-01,10,85015
S01535,14035,2011-11-15,1,23396
S01535,14035,2011-11-15,2,82494L
S01535,14035,2011-11-15,3,21733
S01535,14035,2011-11-15,4,23322
S01535,14035,2011-11-15,5,23355
S01535,14035,2011-11-15,6,23298
S01535,14035,2011-11-15,7,82482
S01535,14035,2011-11-15,8,23403
S01535,14035,2011-11-15,9,22457
S01535,14035,2011-11-15,10,22720
S01536,12431,2010-12-01,1,85099B
S01536,12431,2010-12-01,2,22629
S01536,12431,2010-12-01,3,85123A
S01536,12431,2010-12-01,4,20725
S01536,12431,2010-12-01,5,21559
S01536,12431,2010-12-01,6,22910
S01536,12431,2010-12-01,7,20914
S01536,12431,2010-12-01,8,22865
S01536,12431,2010-12-01,9,21931
S01536,12431,2010-12-01,10,22382
S01537,17406,2011-03-01,1,22470
S01537,17406,2011-03-01,2,82583
S01537,17406,2011-03-01,3,20754
S01537,17406,2011-03-01,4,82482
S01537,17406,2011-03-01,5,22961
S01537,17406,2011-03-01,6,22296
S01537,17406,2011-03-01,7,85099B
S01537,17406,2011-03-01,8,20914
S01537,17406,2011-03-01,9,22079
S01537,17406,2011-03-01,10,22789
S01538,17284,2011-11-15,1,85099B
S01538,17284,2011-11-15,2,23355
S01538,17284,2011-11-15,3,22086
S01538,17284,2011-11-15,4,23203
S01538,17284,2011-11-15,5,85123A
S01538,17284,2011-11-15,6,22423
S01538,17284,2011-11-15,7,84879
S01538,17284,2011-11-15,8,23209
S01538,17284,2011-11-15,9,20725
S01538,17284,2011-11-15,10,22720
S01539,12451,2011-03-01,1,20725
S01539,12451,2011-03-01,2,22333
S01539,12451,2011-03-01,3,22383
S01539,12451,2011-03-01,4,20727
S01539,12451,2011-03-01,5,22382
S01539,12451,2011-03-01,6,22558
S01539,12451,2011-03-01,7,20676
S01539,12451,2011-03-01,8,22961
S01539,12451,2011-03-01,9,21121
S01539,12451,2011-03-01,10,22630
S01540,13593,2011-09-01,1,22457
S01540,13593,2011-09-01,2,23031
S01540,13593,2011-09-01,3,23146
S01540,13593,2011-09-01,4,23203
S01540,13593,2011-09-01,5,22720
S01540,13593,2011-09-01,6,23300
S01540,13593,2011-09-01,7,84879
S01540,13593,2011-09-01,8,23245
S01540,13593,2011-09-01,9,21164
S01540,13593,2011-09-01,10,22090
S01541,16701,2011-03-01,1,21232
S01541,16701,2011-03-01,2,21080
S01541,16701,2011-03-01,3,22528
S01541,16701,2011-03-01,4,20725
S01541,16701,2011-03-01,5,21154
S01541,16701,2011-03-01,6,21210
S01541,16701,2011-03-01,7,47591B
S01541,16701,2011-03-01,8,84988
S01541,16701,2011-03-01,9,20724
S01541,16701,2011-03-01,10,22077
S01543,13313,2011-09-01,1,85099B
S01543,13313,2011-09-01,2,23209
S01543,13313,2011-09-01,3,23200
S01543,13313,2011-09-01,4,20725
S01543,13313,2011-09-01,5,20728
S01543,13313,2011-09-01,6,23201
S01543,13313,2011-09-01,7,22383
S01543,13313,2011-09-01,8,21931
S01543,13313,2011-09-01,9,22411
S01543,13313,2011-09-01,10,20727
S01544,18171,2011-03-01,1,85123A
S01544,18171,2011-03-01,2,22423
S01544,18171,2011-03-01,3,22469
S01544,18171,2011-03-01,4,22720
S01544,18171,2011-03-01,5,22470
S01544,18171,2011-03-01,6,22961
S01544,18171,2011-03-01,7,85099B
S01544,18171,2011-03-01,8,84879
S01544,18171,2011-03-01,9,22457
S01544,18171,2011-03-01,10,22960
S01545,15434,2011-11-15,1,85099B
S01545,15434,2011-11-15,2,23355
S01545,15434,2011-11-15,3,22086
S01545,15434,2011-11-15,4,23203
S01545,15434,2011-11-15,5,85123A
S01545,15434,2011-11-15,6,22423
S01545,15434,2011-11-15,7,84879
S01545,15434,2011-11-15,8,23209
S01545,15434,2011-11-15,9,20725
S01545,15434,2011-11-15,10,22720
S01547,15218,2011-09-01,1,22386
S01547,15218,2011-09-01,2,23209
S01547,15218,2011-09-01,3,23201
S01547,15218,2011-09-01,4,20725
S01547,15218,2011-09-01,5,22411
S01547,15218,2011-09-01,6,22384
S01547,15218,2011-09-01,7,21931
S01547,15218,2011-09-01,8,23206
S01547,15218,2011-09-01,9,85099F
S01547,15218,2011-09-01,10,20728
S01548,13614,2011-06-01,1,85123A
S01548,13614,2011-06-01,2,47566
S01548,13614,2011-06-01,3,22423
S01548,13614,2011-06-01,4,84879
S01548,13614,2011-06-01,5,85099B
S01548,13614,2011-06-01,6,20725
S01548,13614,2011-06-01,7,22993
S01548,13614,2011-06-01,8,21212
S01548,13614,2011-06-01,9,22383
S01548,13614,2011-06-01,10,22084
S01549,12868,2011-03-01,1,22469
S01549,12868,2011-03-01,2,22961
S01549,12868,2011-03-01,3,82494L
S01549,12868,2011-03-01,4,22666
S01549,12868,2011-03-01,5,21733
S01549,12868,2011-03-01,6,84378
S01549,12868,2011-03-01,7,22470
S01549,12868,2011-03-01,8,22629
S01549,12868,2011-03-01,9,20914
S01549,12868,2011-03-01,10,22766
S01551,14915,2011-11-15,1,22114
S01551,14915,2011-11-15,2,22809
S01551,14915,2011-11-15,3,22865
S01551,14915,2011-11-15,4,22113
S01551,14915,2011-11-15,5,22086
S01551,14915,2011-11-15,6,85123A
S01551,14915,2011-11-15,7,84032A
S01551,14915,2011-11-15,8,21485
S01551,14915,2011-11-15,9,23301
S01551,14915,2011-11-15,10,22697
S01552,15181,2011-11-15,1,21984
S01552,15181,2011-11-15,2,22422
S01552,15181,2011-11-15,3,21212
S01552,15181,2011-11-15,4,22921
S01552,15181,2011-11-15,5,23551
S01552,15181,2011-11-15,6,21790
S01552,15181,2011-11-15,7,84535B
S01552,15181,2011-11-15,8,84755
S01552,15181,2011-11-15,9,22741
S01552,15181,2011-11-15,10,21900
S01554,15570,2010-09-01,1,82482
S01554,15570,2010-09-01,2,85123A
S01554,15570,2010-09-01,3,84406B
S01554,15570,2010-09-01,4,22470
S01554,15570,2010-09-01,5,22090
S01554,15570,2010-09-01,6,21709
S01554,15570,2010-09-01,7,22429
S01554,15570,2010-09-01,8,71053
S01554,15570,2010-09-01,9,84879
S01554,15570,2010-09-01,10,22088
S01555,16801,2011-11-15,1,82483
S01555,16801,2011-11-15,2,22139
S01555,16801,2011-11-15,3,85035A
S01555,16801,2011-11-15,4,23355
S01555,16801,2011-11-15,5,22720
S01555,16801,2011-11-15,6,21754
S01555,16801,2011-11-15,7,22507
S01555,16801,2011-11-15,8,85014A
S01555,16801,2011-11-15,9,23169
S01555,16801,2011-11-15,10,21770
S01556,13742,2011-06-01,1,21990
S01556,13742,2011-06-01,2,85123A
S01556,13742,2011-06-01,3,22457
