strategy_id,entry_step,exit_step,trade_return,open_at_cutoff
S00852,72,76,-0.08730408,0
S00852,153,162,0.28673526,0
S00852,264,265,0.02701974,0
S00852,266,270,0.09852649,0
S00852,271,278,0.4204468,0
S00852,318,329,-0.03050957,0
S00852,343,347,-0.00748862,0
S00852,348,351,-0.00795547,0
S00852,353,354,-0.0204591,0
S00852,360,362,-0.03985528,0
S00852,364,369,0.01669275,0
S00852,371,383,-0.09250888,0
S00852,404,414,0.02390922,0
S00852,444,449,0.07000425,1
S00853,15,55,-0.11463952,0
S00853,80,112,0.12793732,0
S00853,149,164,-0.18957963,0
S00853,245,249,0.06214977,0
S00853,289,297,0.12651874,0
S00853,328,335,0.03319618,0
S00853,357,387,-0.00433534,0
S00853,409,421,-0.17347222,0
S00854,12,16,0.15253152,0
S00854,18,19,0.18336157,0
S00854,31,33,0.13578832,0
S00854,82,87,0.09559397,0
S00854,89,91,-0.03177283,0
S00854,92,104,-0.00991643,0
S00854,118,125,0.09086645,0
S00854,158,167,0.11738495,0
S00854,169,170,-0.08656154,0
S00854,174,175,0.0222296,0
S00854,195,201,0.06955178,0
S00854,211,215,-0.06026176,0
S00854,218,220,0.20717793,0
S00854,229,232,0.07506182,0
S00854,249,250,0.01481277,0
S00854,254,268,0.0753898,0
S00854,275,285,0.03463106,0
S00854,309,319,0.04814803,0
S00854,322,323,0.10805862,0
S00854,329,335,-0.04224776,0
S00854,363,365,-0.1114572,0
S00854,369,376,0.19396027,0
S00854,381,387,0.09450771,0
S00854,389,390,0.08955491,0
S00854,391,401,-0.02232023,0
S00854,425,426,0.00131662,0
S00855,49,55,-0.01850274,0
S00855,56,84,0.04121906,0
S00855,131,146,-0.36435148,0
S00855,178,187,-0.11156757,0
S00855,210,236,0.13001075,0
S00855,320,365,0.30700771,0
S00855,414,449,-0.1244471,0
S00856,22,51,0.01107654,0
S00856,88,115,0.0011571,0
S00856,147,183,0.02443657,0
S00856,185,207,0.00450436,0
S00856,309,327,0.0079939,0
S00856,405,449,0.06254217,1
S00857,20,25,0.27704203,0
S00857,69,93,-0.16037888,0
S00857,157,176,-0.1334934,0
S00857,189,199,0.02593389,0
S00857,205,219,-0.02256089,0
S00857,235,247,0.06530827,0
S00857,285,297,0.07994824,0
S00857,300,328,-0.35581997,0
S00857,346,360,-0.15430303,0
S00857,415,449,-0.21965755,1
S00858,20,24,0.09390145,0
S00858,25,100,1.02353871,0
S00858,130,139,0.06001513,0
S00858,261,307,0.0635528,0
S00858,328,351,-0.06349637,0
S00858,380,390,-0.24305443,0
S00858,411,423,-0.06278432,0
S00859,31,37,0.03836086,0
S00859,40,45,-0.09104545,0
S00859,123,133,0.12976274,0
S00859,146,149,-0.05399224,0
S00859,178,196,-0.08286591,0
S00859,230,235,0.19703477,0
S00859,258,260,-0.27440674,0
S00859,292,326,0.22235646,0
S00859,335,343,0.13214387,0
S00859,394,409,-0.3636095,0
S00859,435,438,-0.01639755,0
S00860,29,33,0.07657541,0
S00860,69,89,-0.03061137,0
S00860,212,235,-0.10259686,0
S00860,322,348,0.17332451,0
S00860,349,352,0.01067725,0
S00860,357,362,-0.17986138,0
S00860,438,443,-0.5989279,0
S00861,10,13,0.18494846,0
S00861,73,87,-0.06277301,0
S00861,178,181,0.40739869,0
S00861,182,185,0.12681591,0
S00861,187,190,0.05841006,0
S00861,203,206,-0.1919494,0
S00861,212,220,0.19032565,0
S00861,226,272,0.22191285,0
S00861,346,357,-0.34834991,0
S00861,381,393,-0.14185439,0
S00861,421,449,0.3437291,1
S00862,28,29,-0.03137754,0
S00862,38,53,0.06830803,0
S00862,54,59,0.21120202,0
S00862,65,68,-0.06923885,0
S00862,69,70,-0.01331017,0
S00862,119,125,-0.06587529,0
S00862,128,129,0.0963476,0
S00862,133,134,-0.070509,0
S00862,161,168,0.0825228,0
S00862,194,196,-0.04006428,0
S00862,197,200,0.10786225,0
S00862,201,213,0.07166455,0
S00862,304,305,0.05152673,0
S00862,307,310,-0.16957594,0
S00862,313,314,0.03799993,0
S00862,317,326,0.08150913,0
S00862,336,348,-0.2671707,0
S00862,371,373,-0.09112002,0
S00862,389,390,-0.00731736,0
S00862,423,424,1.28509022,0
S00862,444,447,0.10956859,0
S00863,12,24,-0.13382318,0
S00863,75,86,-0.05174505,0
S00863,112,118,0.04661,0
S00863,125,138,-0.16354267,0
S00863,150,158,-0.09853352,0
S00863,184,192,-0.00958042,0
S00863,198,211,-0.09514542,0
S00863,293,301,-0.02791117,0
S00863,306,316,-0.25170237,0
S00863,339,348,-0.07126596,0
S00863,407,414,-0.0341774,0
S00863,426,429,0.08664568,0
S00863,433,440,-0.00879486,0
S00864,17,45,0.0804732,0
S00864,69,132,1.03266557,0
S00864,152,165,-0.18085071,0
S00864,167,175,0.04442259,0
S00864,185,192,0.20259079,0
S00864,193,203,0.07473858,0
S00864,237,256,0.04795735,0
S00864,334,353,-0.11367914,0
S00864,359,389,0.1239737,0
S00865,27,78,1.41518408,0
S00865,101,145,-0.19865719,0
S00865,240,252,-0.17060064,0
S00865,259,276,0.2331606,0
S00865,348,359,0.01585191,0
S00865,383,410,0.14959571,0
S00866,100,115,0.12517019,0
S00866,159,161,0.09994526,0
S00866,175,196,-0.11858164,0
S00866,209,236,-0.12958477,0
S00866,254,261,0.13225278,0
S00866,322,354,-0.33779154,0
S00866,364,386,-0.09843537,0
S00866,433,449,-0.00094247,1
S00867,36,62,0.02382828,0
S00867,123,127,-0.04746665,0
S00867,167,179,-0.14863906,0
S00867,199,224,-0.10781655,0
S00867,273,293,-0.15783259,0
S00867,316,321,-0.05344221,0
S00867,325,367,0.28190038,0
S00867,374,377,-0.06901077,0
S00867,435,441,-0.26113915,0
S00868,38,61,-0.14071985,0
S00868,96,123,-0.2674021,0
S00868,142,155,-0.23460296,0
S00868,181,223,-0.04789886,0
S00868,280,335,-0.09034502,0
S00868,358,388,-0.01329871,0
S00869,23,27,0.14480468,0
S00869,54,67,0.03106074,0
S00869,77,104,-0.28943585,0
S00869,127,133,0.20071691,0
S00869,173,209,-0.1262744,0
S00869,235,247,0.05001687,0
S00869,303,320,0.01217515,0
S00869,321,324,0.07898384,0
S00869,355,361,-0.00255156,0
S00869,422,441,-0.0444793,0
S00870,17,18,-0.09037729,0
S00870,23,24,0.21251077,0
S00870,42,46,0.45621407,0
S00870,108,115,-0.06342168,0
S00870,120,121,-0.04271717,0
S00870,122,123,-0.01876797,0
S00870,124,126,0.02043169,0
S00870,141,143,-0.07512621,0
S00870,144,147,0.01526987,0
S00870,148,149,0.0058555,0
S00870,150,151,-0.11973152,0
S00870,155,157,0.05938777,0
S00870,158,159,-0.12124369,0
S00870,188,192,-0.05980218,0
S00870,195,197,-0.02081057,0
S00870,228,238,-0.04984458,0
S00870,239,241,0.05724692,0
S00870,271,289,0.30715921,0
S00870,304,308,0.24946315,0
S00870,343,345,0.03159585,0
S00870,352,354,-0.0233726,0
S00870,375,376,-0.0340349,0
S00870,377,380,0.00071611,0
S00870,381,382,0.26762794,0
S00870,395,403,0.1709868,0
S00870,408,415,0.02842641,0
S00870,416,424,-0.04354565,0
S00870,446,449,-0.00689776,1
S00871,10,20,0.07057586,0
S00871,38,44,0.03140933,0
S00871,50,88,-0.06512904,0
S00871,91,104,-0.26002965,0
S00871,121,130,0.35811962,0
S00871,136,141,-0.29535881,0
S00871,211,241,0.01974913,0
S00871,259,263,0.16079595,0
S00871,306,315,0.18394885,0
S00871,339,346,-0.12981324,0
S00871,350,373,-0.0883444,0
S00872,34,49,-0.12760166,0
S00872,62,83,-0.06994246,0
S00872,116,129,-0.12302996,0
S00872,158,167,-0.10708731,0
S00872,183,188,-0.02608722,0
S00872,195,217,-0.15257046,0
S00872,273,282,-0.38153307,0
S00872,308,310,-0.11602156,0
S00872,322,352,0.01490291,0
S00872,398,402,-0.07619858,0
S00872,423,430,-0.33989623,0
S00873,24,42,-0.10457238,0
S00873,56,67,-0.02176943,0
S00873,70,85,-0.19108809,0
S00873,99,110,-0.02583072,0
S00873,123,126,0.08075364,0
S00873,152,160,0.12548653,0
S00873,167,193,-0.41750959,0
S00873,218,225,0.19918483,0
S00873,244,245,0.07247417,0
S00873,259,266,0.06967715,0
S00873,300,302,0.05137882,0
S00873,307,328,-0.07562451,0
S00873,335,342,0.00606385,0
S00873,343,349,0.04063551,0
S00873,404,421,0.01131182,0
S00873,436,440,0.05763441,0
S00874,102,118,-0.1877399,0
S00874,144,163,-0.18327517,0
S00874,238,269,-0.08175194,0
S00874,276,296,-0.13854965,0
S00874,356,360,0.02094011,0
S00874,362,373,-0.16500183,0
S00874,408,414,-0.11737348,0
S00874,435,449,0.20991622,1
S00875,30,79,0.84473259,0
S00875,145,157,-0.21193857,0
S00875,189,208,-0.1314508,0
S00875,264,269,-0.2607433,0
S00875,296,341,0.01603779,0
S00875,411,419,-0.37008947,0
S00875,447,449,0.01653902,1
S00876,14,15,-0.09458363,0
S00876,56,57,0.02389916,0
S00876,59,62,0.06424894,0
S00876,65,67,0.0555539,0
S00876,68,69,-0.0263659,0
S00876,104,105,-0.03892986,0
S00876,106,107,-0.01554485,0
S00876,143,145,0.01855788,0
S00876,146,152,0.21319854,0
S00876,157,161,-0.0361717,0
S00876,175,176,-0.0299251,0
S00876,178,180,-0.00610946,0
S00876,211,212,-0.19071917,0
S00876,223,224,0.15613087,0
S00876,244,245,-0.12142964,0
S00876,278,279,-0.01379676,0
S00876,285,292,-0.06857988,0
S00876,340,341,0.20726205,0
S00876,349,350,0.06846284,0
S00876,362,365,0.06543749,0
S00876,366,370,0.2294514,0
S00876,397,398,-0.02284096,0
S00876,399,402,0.10961035,0
S00876,403,408,-0.00791219,0
S00876,427,428,-0.0204106,0
S00876,430,449,0.20534291,0
S00877,14,16,0.01360386,0
S00877,20,21,-0.03143618,0
S00877,22,24,-0.1086432,0
S00877,41,45,-0.0758259,0
S00877,80,87,0.00586111,0
S00877,93,94,-0.07763549,0
S00877,103,106,-0.0362999,0
S00877,120,130,0.18667109,0
S00877,151,153,0.18133069,0
S00877,164,177,0.44763405,0
S00877,196,198,0.03282513,0
S00877,233,234,0.00904827,0
S00877,239,248,-0.01512396,0
S00877,266,267,0.107655,0
S00877,268,270,-0.05348912,0
S00877,276,282,-0.02989312,0
S00877,284,287,0.00708144,0
S00877,288,292,-0.07500371,0
S00877,293,294,-0.00327727,0
S00877,297,302,0.31054281,0
S00877,312,319,0.3951382,0
S00877,337,338,-0.107788,0
S00877,343,345,-0.07141423,0
S00877,346,347,-0.00635556,0
S00877,348,353,0.08865343,0
S00877,383,385,0.00512784,0
S00877,386,401,0.10562614,0
S00877,427,428,-0.03007102,0
S00878,36,97,0.57949988,0
S00878,155,174,-0.08335618,0
S00878,234,236,-0.23219576,0
S00878,265,267,-0.08510706,0
S00878,270,304,0.03926534,0
S00878,328,354,-0.09923286,0
S00878,382,387,-0.28708105,0
S00878,449,449,0.0,1
S00879,14,60,-0.40495733,0
S00879,92,106,-0.26870277,0
S00879,107,117,0.08222609,0
S00879,134,162,0.36033713,0
S00879,225,248,-0.06715351,0
S00879,424,449,0.98906506,1
S00880,12,15,0.21863002,0
S00880,26,40,-0.20560665,0
S00880,54,93,0.20860355,0
S00880,133,145,-0.11502969,0
S00880,179,187,-0.13662979,0
S00880,207,238,0.05414982,0
S00880,239,244,0.05472073,0
S00880,267,273,0.08976831,0
S00880,303,307,0.06849743,0
S00880,340,370,0.03338213,0
S00880,391,397,-0.09790984,0
S00880,440,449,-0.07587373,1
S00881,10,20,0.11938473,0
S00881,28,30,-0.14650468,0
S00881,32,43,0.14106765,0
S00881,105,106,0.03865679,0
S00881,111,112,-0.01076218,0
S00881,145,146,-0.04759692,0
S00881,149,157,0.03323606,0
S00881,174,192,0.08037331,0
S00881,203,204,-0.00218039,0
S00881,254,257,-0.10527352,0
S00881,266,273,0.04918843,0
S00881,292,293,-0.02465593,0
S00881,294,296,-0.02191841,0
S00881,303,304,0.03640332,0
S00881,305,307,-0.000585,0
S00881,308,326,-0.08669749,0
S00881,329,331,-0.00274612,0
S00881,354,357,0.04013412,0
S00881,367,370,0.02494886,0
S00881,384,386,-0.01256571,0
S00881,387,388,-0.00841361,0
S00881,393,395,-0.0077428,0
S00881,436,437,0.01754745,0
S00882,13,18,0.16731463,0
S00882,40,43,0.11274175,0
S00882,44,46,-0.02423219,0
S00882,47,51,0.01557413,0
S00882,53,55,0.01317603,0
S00882,61,67,0.03499977,0
S00882,73,76,0.05803508,0
S00882,77,86,-0.07158662,0
S00882,98,105,0.05840367,0
S00882,115,119,-0.02782948,0
S00882,140,142,-0.02227428,0
S00882,144,146,0.12410182,0
S00882,147,153,-0.0034282,0
S00882,163,171,0.06341579,0
S00882,172,174,0.15423769,0
S00882,213,217,0.02094012,0
S00882,235,236,-0.04524278,0
S00882,237,239,-0.03251145,0
S00882,240,244,-0.0200768,0
S00882,282,283,-0.01995746,0
S00882,315,317,0.02137455,0
S00882,321,324,-0.08613397,0
S00882,328,329,0.00401698,0
S00882,331,338,-0.08302137,0
S00882,340,341,0.03802297,0
S00882,342,359,0.01097022,0
S00882,373,375,-0.03510194,0
S00882,385,387,-0.05934464,0
S00882,391,392,0.04528455,0
S00882,436,437,0.01285413,0
S00882,438,445,-0.10649426,0
S00883,5,10,0.07122295,0
S00883,27,50,0.62637367,0
S00883,52,53,-0.0113616,0
S00883,118,124,-0.04097269,0
S00883,130,133,0.30785898,0
S00883,184,187,-0.086783,0
S00883,194,195,-0.07333339,0
S00883,203,205,0.13344513,0
S00883,266,285,0.3258089,0
S00883,303,304,-0.01278007,0
S00883,341,342,-0.09411508,0
S00883,360,365,0.11276764,0
S00883,378,381,-0.02209499,0
S00883,388,391,0.04248633,0
S00883,394,396,-0.11729887,0
S00883,397,403,0.20951056,0
S00883,411,416,0.02004982,0
S00883,417,418,-0.02239982,0
S00883,427,428,-0.11045711,0
S00883,434,437,0.06154875,0
S00884,26,34,0.27089894,0
S00884,37,41,0.19391603,0
S00884,45,49,0.27261051,0
S00884,104,127,-0.1387807,0
S00884,164,173,-0.22919584,0
S00884,208,217,0.43262829,0
S00884,326,356,-0.23384388,0
S00884,444,449,0.0812692,1
S00885,13,58,0.82314441,0
S00885,93,122,-0.19306974,0
S00885,143,146,-0.18825491,0
S00885,213,215,-0.18303443,0
S00885,230,267,1.83437867,0
S00885,323,331,0.01719202,0
S00885,373,379,-0.21604968,0
S00885,426,431,-0.14518577,0
S00886,48,76,-0.10625725,0
S00886,104,120,0.10478096,0
S00886,203,234,-0.30843004,0
S00886,246,271,0.00132066,0
S00886,321,335,0.11776353,0
S00886,344,348,0.09365737,0
S00886,368,385,0.02155131,0
S00886,395,419,-0.05550725,0
S00886,433,445,0.06970629,0
S00887,22,23,-0.01744415,0
S00887,25,27,-0.06641883,0
S00887,119,121,0.02762714,0
S00887,138,139,-0.00699713,0
S00887,142,143,-0.00898051,0
S00887,146,147,0.04030981,0
S00887,152,153,0.01533408,0
S00887,157,172,-0.08694923,0
S00887,269,274,0.30003419,0
S00887,297,306,-0.14327481,0
S00887,325,327,0.01033435,0
S00887,367,372,-0.00168486,0
S00887,374,375,-0.03790896,0
S00887,377,379,0.01699979,0
S00887,380,384,-0.14029383,0
S00887,407,408,0.02145973,0
S00887,410,411,0.48526165,0
S00887,444,449,0.12206925,1
S00888,54,66,0.04093743,0
S00888,70,86,-0.13061442,0
S00888,132,149,-0.07537284,0
S00888,178,189,-0.20070554,0
S00888,211,237,0.16045929,0
S00888,319,367,0.30098634,0
S00888,415,449,-0.13451847,1
S00889,27,40,-0.09622303,0
S00889,118,134,-0.26555179,0
S00889,150,152,-0.04677969,0
S00889,153,194,0.33482709,0
S00889,212,219,0.10617531,0
S00889,237,243,-0.17268522,0
S00889,248,255,0.11710532,0
S00889,271,277,0.0076415,0
S00889,284,315,0.00106887,0
S00889,363,393,-0.21079897,0
S00890,41,44,0.03825143,0
S00890,46,48,0.12251628,0
S00890,58,60,-0.10835392,0
S00890,62,66,0.08341327,0
S00890,67,68,-0.04643326,0
S00890,72,79,0.23167479,0
S00890,144,145,-0.06739475,0
S00890,164,172,0.12302713,0
S00890,206,221,-0.01417771,0
S00890,239,240,-0.03260553,0
S00890,310,311,-0.01964711,0
S00890,312,317,-0.01747772,0
S00890,320,321,0.00517559,0
S00890,322,324,0.03919379,0
S00890,340,354,-0.06660654,0
S00890,417,419,0.01680916,0
S00890,421,425,0.04437413,0
S00890,426,437,-0.14003647,0
S00891,19,35,-0.04627025,0
S00891,47,48,-0.08891496,0
S00891,73,114,0.21944744,0
S00891,151,161,-0.0540034,0
S00891,195,206,-0.1848623,0
S00891,232,258,-0.23295789,0
S00891,314,320,-0.29815469,0
S00891,339,340,0.02498488,0
S00891,355,356,0.12019816,0
S00891,357,389,-0.10525233,0
S00891,411,421,-0.20162965,0
S00892,42,54,-0.24640786,0
S00892,82,99,-0.14265386,0
S00892,103,107,0.09257597,0
S00892,120,129,0.12752291,0
S00892,133,148,-0.23543365,0
S00892,218,223,0.10409292,0
S00892,246,278,-0.15437667,0
S00892,355,359,-0.18848269,0
S00892,374,449,0.15532909,1
S00893,27,49,-0.16578547,0
S00893,63,92,-0.14857234,0
S00893,172,180,0.12580327,0
S00893,185,207,-0.23955623,0
S00893,218,232,0.01953556,0
S00893,318,332,0.01730971,0
S00893,342,354,0.05125709,0
S00893,368,390,-0.06700003,0
S00893,406,428,0.03512798,0
S00894,29,38,0.12135979,0
S00894,41,48,0.3557223,0
S00894,88,94,0.01980306,0
S00894,98,148,-0.33566986,0
S00894,163,168,0.0944482,0
S00894,177,188,0.04067683,0
S00894,239,244,0.3088566,0
S00894,285,294,0.13683759,0
S00894,304,313,0.08474495,0
S00894,323,331,0.12212471,0
S00894,417,422,0.14387975,0
S00895,50,93,0.18468975,0
S00895,96,109,-0.18030907,0
S00895,171,185,0.02146963,0
S00895,197,232,0.27581936,0
S00895,333,367,-0.01182319,0
S00895,435,448,-0.23700197,0
S00896,44,49,0.08002012,0
S00896,152,171,-0.1036912,0
S00896,186,191,0.15413903,0
S00896,199,214,-0.09639065,0
S00896,280,323,-0.6397868,0
S00896,341,354,-0.10172835,0
S00896,387,392,0.07179505,0
S00896,410,426,-0.00068645,0
S00896,437,439,0.05891257,0
S00896,440,449,-0.0075221,1
S00897,45,65,-0.0112852,0
S00897,76,106,-0.22135502,0
S00897,122,130,0.31648441,0
S00897,169,221,-0.73063526,0
S00897,234,245,0.10689124,0
S00897,263,273,0.37399873,0
S00897,292,325,-0.31772775,0
S00897,327,353,-0.15186605,0
S00897,355,373,-0.06384933,0
S00897,384,405,0.10848306,0
S00897,421,440,-0.00935031,0
S00898,30,44,0.18894088,0
S00898,69,86,0.03614779,0
S00898,100,108,0.31929008,0
S00898,176,245,-0.66339009,0
S00898,288,298,0.2515381,0
S00898,361,386,0.05448418,0
S00899,100,130,-0.09458631,0
S00899,155,172,-0.04444534,0
S00899,187,194,0.17005516,0
S00899,255,332,-0.5041566,0
S00899,373,387,0.12017153,0
S00899,396,433,-0.00528937,0
S00899,448,449,0.10030422,1
S00900,37,46,0.17466717,0
S00900,82,85,-0.02921247,0
S00900,127,145,0.10638738,0
S00900,146,147,0.0233798,0
S00900,148,149,0.0428762,0
S00900,157,158,-0.05541485,0
S00900,228,229,0.06495711,0
S00900,231,267,0.2628018,0
S00900,268,275,-0.13612553,0
S00900,290,293,-0.06391056,0
S00900,295,300,-0.04686502,0
S00900,315,316,0.00869132,0
S00900,317,318,-0.04240312,0
S00900,320,328,0.01932579,0
S00900,329,330,-0.01556642,0
S00900,333,336,0.01350318,0
S00900,342,356,-0.03945696,0
S00900,372,394,0.04275089,0
S00900,397,401,-0.00541582,0
S00900,409,444,0.16787443,0
S00901,46,68,-0.17154855,0
S00901,74,83,-0.10860067,0
S00901,95,96,0.05006065,0
S00901,97,101,-0.11033997,0
S00901,104,106,-0.28628963,0
S00901,170,178,-0.12898872,0
S00901,179,182,-0.14319931,0
S00901,195,196,-0.07195541,0
S00901,202,205,-0.08804291,0
S00901,210,236,0.32183952,0
S00901,289,294,-0.13815881,0
S00901,321,365,0.06545442,0
S00901,415,417,-0.08752208,0
S00901,437,446,-0.38329061,0
S00902,6,7,-0.06456316,0
S00902,56,58,-0.02939839,0
S00902,59,61,-0.03891657,0
S00902,74,75,-0.02860121,0
S00902,76,77,0.00587422,0
S00902,85,87,-0.06167832,0
S00902,134,135,0.14549193,0
S00902,147,148,-0.08659377,0
S00902,157,160,-0.03359201,0
S00902,173,178,0.08856937,0
S00902,180,184,-0.01419084,0
S00902,218,228,0.43697267,0
S00902,253,254,-0.0651955,0
S00902,257,258,0.04169424,0
S00902,301,302,-0.02355726,0
S00902,328,329,-0.02936711,0
S00902,330,332,0.01160674,0
S00902,333,334,-0.04273805,0
S00902,341,344,0.03302027,0
S00902,356,358,-0.04180957,0
S00902,359,362,0.04148471,0
S00902,363,364,-0.05954133,0
S00902,389,390,0.0206828,0
S00902,395,400,-0.04822108,0
S00902,412,414,-0.01973627,0
S00902,419,422,-0.00283803,0
S00902,423,426,-0.01208995,0
S00902,441,448,-0.00936303,0
S00903,38,128,0.85281032,0
S00903,131,148,-0.13674265,0
S00903,179,200,-0.07392445,0
S00903,229,244,-0.18780088,0
S00903,270,294,0.04462144,0
S00903,387,424,-0.24391512,0
S00904,21,81,2.20259219,0
S00904,151,156,-0.1609262,0
S00904,168,176,-0.08981564,0
S00904,209,213,0.03898505,0
S00904,234,257,0.10582034,0
S00904,308,317,-0.06461505,0
S00904,331,337,-0.19720528,0
S00904,353,388,0.1250724,0
S00904,407,410,0.05641677,0
S00905,156,172,-0.12425862,0
S00905,270,310,0.18318057,0
S00905,322,328,-0.10046333,0
S00905,373,384,-0.30886437,0
S00905,424,425,0.10292904,0
S00905,430,433,-0.0923229,0
S00905,448,449,0.01094749,1
S00906,12,19,0.41024337,0
S00906,23,51,0.2637828,0
S00906,53,59,-0.11374654,0
S00906,76,85,0.10373848,0
S00906,86,100,-0.08087703,0
S00906,101,105,-0.03748812,0
S00906,113,129,-0.04806475,0
S00906,166,171,-0.10186699,0
S00906,209,226,-0.07111678,0
S00906,234,237,-0.09277442,0
S00906,251,270,0.05719614,0
S00906,275,278,0.03366162,0
S00906,324,337,-0.14614548,0
S00906,340,345,0.04241828,0
S00906,363,366,-0.14021916,0
S00906,370,403,0.12454472,0
S00906,426,430,-0.08107013,0
S00907,22,32,-0.18281618,0
S00907,57,58,0.01225422,0
S00907,62,68,-0.19314182,0
S00907,98,109,-0.22752085,0
S00907,140,158,-0.02636159,0
S00907,244,287,0.32148372,0
S00907,334,336,0.00860876,0
S00907,339,341,-0.00882547,0
S00907,356,372,-0.2089059,0
S00907,423,425,-0.04386693,0
S00907,429,449,0.13226766,1
S00908,44,46,-0.0864234,0
S00908,132,134,-0.14471322,0
S00908,157,169,-0.16703558,0
S00908,248,299,0.03191952,0
S00908,381,384,-0.39054485,0
S00908,447,449,0.10416787,1
S00909,48,87,0.2648685,0
S00909,102,112,0.03438383,0
S00909,139,174,0.50998241,0
S00909,240,244,-0.15021234,0
S00909,276,298,-0.04187156,0
S00909,377,394,-0.13842794,0
S00909,424,431,-0.1147912,0
S00910,32,45,0.00573986,0
S00910,68,74,0.35137383,0
S00910,104,118,0.05450981,0
S00910,135,139,0.25328627,0
S00910,188,195,0.08092278,0
S00910,203,233,-0.42078616,0
S00910,245,258,0.0273307,0
S00910,272,278,0.03393928,0
S00910,292,301,0.03894579,0
S00910,321,335,0.14762379,0
S00910,341,353,0.04581051,0
S00910,395,412,0.02107731,0
S00910,439,449,0.05319083,1
S00911,46,72,0.06411016,0
S00911,182,195,-0.09242798,0
S00911,273,276,-0.02327273,0
S00911,298,303,-0.11488151,0
S00911,306,328,-0.22220941,0
S00911,400,403,-0.0859416,0
S00911,405,409,-0.20499586,0
S00912,22,28,0.09002247,0
S00912,47,58,0.16005019,0
S00912,60,65,0.05207285,0
S00912,102,109,0.01032159,0
S00912,121,139,-0.32725847,0
S00912,154,165,-0.04594161,0
S00912,173,182,0.06613807,0
S00912,185,194,0.09240071,0
S00912,200,208,0.13395187,0
S00912,250,258,0.04586753,0
S00912,312,315,0.23808147,0
S00912,341,346,0.0475594,0
S00912,398,401,0.1082352,0
S00912,405,409,0.03242373,0
S00912,410,414,0.07536598,0
S00912,432,445,0.00256664,0
S00913,31,44,-0.26963376,0
S00913,109,114,-0.16445512,0
S00913,148,170,0.0110065,0
S00913,230,233,-0.19565397,0
S00913,257,300,0.1161134,0
S00913,362,363,-0.0226306,0
S00913,367,383,-0.25679533,0
S00913,408,427,0.00836104,0
S00913,446,449,0.10659369,1
S00914,29,38,0.03820172,0
S00914,39,55,0.92769666,0
S00914,74,83,-0.08307832,0
S00914,102,118,0.88679837,0
S00914,154,156,-0.02908994,0
S00914,268,274,0.24468441,0
S00914,276,277,0.4687832,0
S00914,372,373,-0.01038295,0
S00914,379,413,0.24795463,0
S00914,418,419,-0.02165642,0
S00914,420,423,-0.08496696,0
S00915,5,13,0.05569785,0
S00915,22,23,-0.18922322,0
S00915,46,47,0.09972447,0
S00915,49,57,-0.02817542,0
S00915,59,61,-0.00085538,0
S00915,64,69,0.01627833,0
S00915,72,73,-0.11967184,0
S00915,79,80,-0.03852563,0
S00915,85,88,-0.04023922,0
S00915,89,90,-0.01223594,0
S00915,91,93,-0.12521665,0
S00915,108,111,-0.12768555,0
S00915,129,135,-0.01910009,0
S00915,136,137,0.01131869,0
S00915,157,158,-0.04294394,0
S00915,179,182,-0.12652775,0
S00915,213,224,0.38047978,0
S00915,248,250,-0.04373624,0
S00915,292,298,0.0594095,0
S00915,308,317,0.05336482,0
S00915,320,321,0.01253767,0
S00915,326,330,-0.1273537,0
S00915,336,339,0.04483655,0
S00915,343,344,-0.1034309,0
S00915,349,361,0.03139858,0
S00915,362,363,-0.02668826,0
S00915,385,386,-0.00662208,0
S00915,393,394,-0.08840654,0
S00915,396,397,0.00809403,0
S00915,408,413,0.01618105,0
S00915,426,427,-0.07203415,0
S00915,430,435,0.06821385,0
S00915,436,444,-0.0524287,0
S00916,17,43,-0.0865931,0
S00916,95,101,0.16096535,0
S00916,201,204,0.05989163,0
S00916,239,245,0.14514338,0
S00916,257,299,0.165705,0
S00916,448,449,0.04640702,1
S00917,28,36,0.06480645,0
S00917,46,109,-0.37034396,0
S00917,128,132,0.11673239,0
S00917,174,185,0.23287267,0
S00917,189,226,-0.30059088,0
S00917,236,251,0.09527765,0
S00917,304,328,0.02468563,0
S00917,331,355,0.02074006,0
S00917,357,363,0.05219102,0
S00917,365,370,0.05578468,0
S00917,385,407,-0.03010674,0
S00917,423,427,0.23919622,0
S00917,435,447,0.04659359,0
S00918,15,17,0.13766498,0
S00918,22,25,0.13712764,0
S00918,51,55,0.11894937,0
S00918,73,76,0.12892912,0
S00918,89,108,-0.18939443,0
S00918,126,131,0.10407886,0
S00918,136,150,-0.1371444,0
S00918,165,177,-0.09790888,0
S00918,182,193,-0.0592616,0
S00918,217,228,0.02150079,0
S00918,236,238,0.20239061,0
S00918,245,251,0.12813478,0
S00918,278,290,-0.12492935,0
S00918,344,368,-0.14480591,0
S00918,375,376,0.06654284,0
S00918,402,403,0.04619473,0
S00918,422,423,0.06069863,0
S00918,428,442,-0.1041874,0
S00919,27,41,0.02419625,0
S00919,87,96,0.01203803,0
S00919,120,141,-0.05616364,0
S00919,142,143,0.06003491,0
S00919,183,187,0.1646915,0
S00919,192,217,-0.28808347,0
S00919,230,234,0.0890385,0
S00919,246,274,-0.50275578,0
S00919,284,287,0.34702818,0
S00919,295,307,-0.15707875,0
S00919,324,328,0.06718737,0
S00919,339,340,0.05014807,0
S00919,360,384,-0.15167501,0
S00919,388,421,-0.09397717,0
